document_id,category
Document_132351,3
Document_14596,6
Document_116243,10
Document_102870,17
Document_94914,8
Document_146430,42
Document_103145,20
Document_87955,35
Document_23236,18
Document_139777,36
Document_118865,15
Document_144931,42
Document_2198,0
Document_16032,6
Document_4425,0
Document_6150,1
Document_47057,19
Document_66358,28
Document_86925,36
Document_121300,15
Document_127157,4
Document_54771,24
Document_119235,10
Document_12175,5
Document_84458,19
Document_113453,15
Document_87127,35
Document_34911,20
Document_73506,25
Document_64929,25
Document_101358,9
Document_85595,20
Document_39986,19
Document_72258,14
Document_74055,30
Document_63230,28
Document_76218,22
Document_30678,9
Document_110904,16
Document_109575,39
Document_128177,0
Document_26399,41
Document_105947,15
Document_126944,3
Document_120993,11
Document_75629,27
Document_131026,40
Document_103177,20
Document_78623,27
Document_48770,25
Document_40806,41
Document_12342,19
Document_129948,4
Document_52487,19
Document_65155,28
Document_119614,15
Document_38565,22
Document_11485,4
Document_26737,22
Document_38000,41
Document_119771,8
Document_137717,15
Document_38258,19
Document_64077,25
Document_93607,8
Document_72847,25
Document_90397,35
Document_59676,26
Document_133789,5
Document_2079,0
Document_93501,8
Document_24442,20
Document_133554,4
Document_92374,8
Document_1759,0
Document_62823,28
Document_96731,23
Document_52853,19
Document_19816,17
Document_46163,25
Document_70480,12
Document_103892,20
Document_147313,36
Document_141467,12
Document_19097,7
Document_4757,0
Document_94270,42
Document_121008,36
Document_46240,20
Document_19956,17
Document_67526,28
Document_127738,14
Document_41914,0
Document_137855,14
Document_36368,41
Document_57761,25
Document_8666,3
Document_126161,16
Document_8070,6
Document_139649,23
Document_63731,28
Document_40738,29
Document_13224,7
Document_97945,10
Document_39224,20
Document_57545,25
Document_56264,24
Document_142766,8
Document_68244,27
Document_119719,13
Document_100158,40
Document_19256,7
Document_117718,16
Document_124085,10
Document_132717,8
Document_22116,41
Document_76589,29
Document_34560,0
Document_144790,31
Document_134869,32
Document_55176,24
Document_109945,20
Document_27632,2
Document_52329,33
Document_126,18
Document_104263,29
Document_53028,21
Document_60279,30
Document_37219,3
Document_27306,22
Document_91751,14
Document_146400,42
Document_17368,6
Document_109777,0
Document_125885,16
Document_73319,25
Document_133515,6
Document_90474,25
Document_76077,29
Document_115033,11
Document_131886,5
Document_55318,24
Document_144071,4
Document_76325,29
Document_14153,6
Document_126205,15
Document_77834,31
Document_71315,14
Document_130330,40
Document_124714,10
Document_75683,29
Document_147550,12
Document_20609,17
Document_134828,25
Document_101195,12
Document_84291,33
Document_14382,6
Document_126108,14
Document_64772,27
Document_20103,17
Document_129038,11
Document_40631,0
Document_64435,28
Document_128876,18
Document_71907,14
Document_125733,16
Document_46197,20
Document_102916,20
Document_32265,33
Document_59201,25
Document_19029,7
Document_67779,27
Document_103677,23
Document_2336,0
Document_32154,19
Document_64484,28
Document_44028,39
Document_66656,28
Document_97720,10
Document_10789,4
Document_51356,23
Document_98723,9
Document_131994,4
Document_140518,31
Document_25053,20
Document_59379,31
Document_5408,0
Document_71324,8
Document_120430,5
Document_80910,18
Document_24519,41
Document_83122,32
Document_96646,33
Document_54917,24
Document_41157,37
Document_67506,28
Document_11302,4
Document_135090,31
Document_92263,8
Document_127796,18
Document_11246,4
Document_67728,19
Document_140256,36
Document_102974,23
Document_73340,25
Document_143026,42
Document_39711,18
Document_43303,2
Document_14060,6
Document_20611,17
Document_125501,11
Document_131149,5
Document_15524,3
Document_86740,41
Document_88861,26
Document_121101,13
Document_58596,21
Document_8007,3
Document_87388,25
Document_137023,40
Document_43925,2
Document_136487,40
Document_124450,10
Document_73698,30
Document_84555,33
Document_101834,3
Document_139639,42
Document_67444,28
Document_127309,41
Document_42929,39
Document_235,19
Document_12219,5
Document_83524,33
Document_106288,39
Document_42078,39
Document_97829,10
Document_79767,32
Document_93070,42
Document_108872,42
Document_132414,19
Document_8512,3
Document_5287,0
Document_116748,16
Document_39809,20
Document_133291,2
Document_140937,11
Document_87958,19
Document_82180,32
Document_65545,28
Document_123781,14
Document_20128,17
Document_47362,20
Document_105292,11
Document_32254,41
Document_20618,17
Document_1917,0
Document_1828,0
Document_42533,2
Document_78477,31
Document_104537,11
Document_67584,19
Document_127534,12
Document_91922,14
Document_64323,28
Document_42101,39
Document_137541,14
Document_97579,10
Document_88236,35
Document_46514,30
Document_79239,32
Document_10954,5
Document_846,19
Document_53441,20
Document_13234,5
Document_112221,12
Document_125808,16
Document_131189,5
Document_122883,14
Document_41427,41
Document_122177,3
Document_16389,7
Document_9111,3
Document_76323,20
Document_4324,0
Document_144118,3
Document_124040,15
Document_144990,42
Document_76125,29
Document_72303,14
Document_1605,35
Document_116421,16
Document_116148,13
Document_3812,0
Document_112581,10
Document_17260,7
Document_76090,29
Document_75703,22
Document_126394,9
Document_48447,33
Document_100776,8
Document_72274,14
Document_23275,18
Document_81264,32
Document_73479,25
Document_12910,20
Document_26069,37
Document_137443,31
Document_26734,42
Document_124049,0
Document_125036,15
Document_82152,17
Document_7561,3
Document_108099,41
Document_137240,40
Document_109779,0
Document_134668,32
Document_104592,11
Document_4632,38
Document_47915,21
Document_137301,42
Document_95462,12
Document_50448,27
Document_148181,36
Document_141339,29
Document_111076,9
Document_73688,30
Document_46271,22
Document_34674,19
Document_105186,2
Document_88869,35
Document_105977,15
Document_118033,9
Document_67067,28
Document_38638,38
Document_84717,34
Document_82838,13
Document_18030,7
Document_136194,19
Document_136198,41
Document_146106,29
Document_4621,38
Document_105113,1
Document_147820,23
Document_44247,39
Document_67661,28
Document_73686,30
Document_28699,36
Document_127449,2
Document_139789,36
Document_111317,13
Document_131127,5
Document_131374,4
Document_50428,23
Document_127600,0
Document_64291,28
Document_95257,41
Document_135504,40
Document_118831,15
Document_141550,41
Document_136312,5
Document_22574,41
Document_141560,11
Document_23321,38
Document_23624,18
Document_112428,9
Document_91865,5
Document_108464,41
Document_51745,21
Document_104680,11
Document_130560,31
Document_39749,17
Document_79252,20
Document_23061,19
Document_36668,41
Document_103081,20
Document_111195,15
Document_57108,17
Document_142386,13
Document_121465,11
Document_28732,41
Document_75697,29
Document_115359,9
Document_69724,9
Document_101570,16
Document_108215,17
Document_125827,16
Document_58243,25
Document_24071,17
Document_142709,36
Document_137162,5
Document_137326,13
Document_45002,40
Document_143087,42
Document_104573,11
Document_69836,34
Document_5569,0
Document_14388,6
Document_73477,19
Document_102468,11
Document_125911,16
Document_55123,24
Document_19963,25
Document_55479,24
Document_103196,20
Document_43088,0
Document_70390,28
Document_42318,0
Document_97239,10
Document_53413,23
Document_94456,8
Document_75745,29
Document_25934,29
Document_138013,13
Document_55393,24
Document_6949,3
Document_78587,32
Document_65215,26
Document_81317,32
Document_59494,5
Document_53682,24
Document_77709,31
Document_39764,5
Document_1252,20
Document_44238,15
Document_15254,5
Document_19198,2
Document_37626,4
Document_24285,19
Document_125917,16
Document_106884,6
Document_73963,30
Document_115765,13
Document_37131,41
Document_94074,8
Document_49922,34
Document_61877,4
Document_14489,2
Document_124454,8
Document_138311,36
Document_36187,19
Document_92193,8
Document_108319,23
Document_37744,41
Document_21949,17
Document_57091,25
Document_53932,32
Document_45106,18
Document_38765,4
Document_121288,12
Document_144528,12
Document_4809,0
Document_10916,4
Document_23524,18
Document_23574,18
Document_50612,30
Document_80642,30
Document_140932,5
Document_98142,9
Document_12763,38
Document_404,19
Document_131456,23
Document_8702,3
Document_105570,41
Document_75880,29
Document_18017,7
Document_46540,22
Document_72474,25
Document_6970,6
Document_20309,17
Document_135230,40
Document_23833,19
Document_62292,6
Document_128778,1
Document_112816,12
Document_139487,42
Document_100497,40
Document_27712,41
Document_61813,28
Document_1015,19
Document_56570,25
Document_58141,25
Document_129473,17
Document_50990,21
Document_49407,28
Document_56178,24
Document_136785,32
Document_118012,16
Document_122402,12
Document_27532,37
Document_82844,41
Document_97007,10
Document_57043,25
Document_55284,24
Document_78752,24
Document_105616,1
Document_121790,15
Document_20159,17
Document_4835,1
Document_127016,38
Document_33307,38
Document_105787,2
Document_84665,34
Document_102023,10
Document_61529,20
Document_46427,20
Document_9337,2
Document_119156,10
Document_66203,28
Document_23959,38
Document_125899,16
Document_21447,17
Document_11023,4
Document_142047,8
Document_99657,41
Document_78859,32
Document_138186,41
Document_106357,40
Document_110133,9
Document_52638,20
Document_38413,41
Document_52528,21
Document_17640,7
Document_71726,8
Document_114065,15
Document_13843,6
Document_91362,35
Document_21732,19
Document_93396,14
Document_20559,17
Document_128148,0
Document_34620,18
Document_129695,20
Document_36395,41
Document_114821,12
Document_103333,20
Document_33591,38
Document_23960,19
Document_28016,22
Document_66040,28
Document_61629,28
Document_80219,5
Document_39298,19
Document_52224,26
Document_42918,41
Document_144188,36
Document_30355,2
Document_123961,31
Document_3709,0
Document_140507,22
Document_4748,0
Document_86188,30
Document_44482,40
Document_15485,6
Document_25289,3
Document_118874,15
Document_26790,2
Document_19870,17
Document_91267,35
Document_132396,22
Document_13807,3
Document_28295,7
Document_26962,3
Document_54693,24
Document_88092,34
Document_19065,7
Document_93105,8
Document_39081,17
Document_21677,17
Document_1542,20
Document_103150,20
Document_6801,0
Document_89930,21
Document_102634,20
Document_74460,30
Document_38102,18
Document_9348,2
Document_103033,20
Document_126174,16
Document_88461,25
Document_11174,4
Document_21689,17
Document_89780,26
Document_84076,33
Document_1062,20
Document_27192,0
Document_60566,26
Document_118324,17
Document_87508,35
Document_142202,13
Document_102795,20
Document_126020,16
Document_86900,36
Document_139407,36
Document_5486,0
Document_54098,24
Document_51934,33
Document_59163,25
Document_147851,41
Document_79459,32
Document_39954,29
Document_66234,26
Document_119180,10
Document_131800,29
Document_14397,6
Document_110448,15
Document_111888,41
Document_68450,27
Document_112856,12
Document_71180,12
Document_44811,19
Document_61476,20
Document_138429,42
Document_70640,9
Document_37841,19
Document_17955,7
Document_85999,34
Document_83042,18
Document_114352,15
Document_47295,25
